npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
pip,animals_bugs,18,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,19,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,20,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,21,validation,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,22,validation,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,23,validation,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,24,validation,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,25,validation,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,26,test,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,27,test,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,28,test,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,29,test,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,30,test,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,being_scared_brave,1,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,2,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,3,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,4,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,5,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,6,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,7,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,8,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,9,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,10,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,11,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,12,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,13,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,14,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,15,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,16,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,17,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,18,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,19,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,20,train,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,21,validation,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,22,validation,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,23,validation,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,24,validation,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,25,validation,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,26,test,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,27,test,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,28,test,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,29,test,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,being_scared_brave,30,test,,pending,scared | afraid | brave | fear | danger | dark | spooky | haunted | monster | ghost | courage
pip,food_candy,1,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,2,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,3,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,4,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,5,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,6,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,7,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,8,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,9,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,10,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,11,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,12,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,13,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,14,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,15,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,16,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,17,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,18,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,19,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,20,train,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,21,validation,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,22,validation,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,23,validation,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,24,validation,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,25,validation,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,26,test,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,27,test,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,28,test,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,29,test,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,food_candy,30,test,,pending,food | candy | sweet | sweets | honey | pie | treat | sugar | eat | hungry | snack
pip,finn_scout,1,train,,pending,finn | scout | brother | rooftop | notebook | tracks
pip,finn_scout,2,train,,pending,finn | scout | brother | rooftop | notebook | tracks
pip,finn_scout,3,train,,pending,finn | scout | brother | rooftop | notebook | tracks
