gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-755,"request(genres[adventure, indie], specifier[short])",Do you know any short indie adventure games I could pick up?,['Do you know any short indie adventure games I could pick up?']
viggo-challenge_train_20_percent-756,"request(genres[action-adventure, role-playing, shooter], specifier[gory])","What's a really gory role playing action-adventure shooter? I'm looking for blood, you know?","[""What's a really gory role playing action-adventure shooter? I'm looking for blood, you know?""]"
viggo-challenge_train_20_percent-757,"request(developer[Neversoft Entertainment], specifier[other])",What other game developed by Neversoft Entertainment have you played?,['What other game developed by Neversoft Entertainment have you played?']
viggo-challenge_train_20_percent-758,request(specifier[realistic]),What's a good realistic game?,"[""What's a good realistic game?""]"
viggo-challenge_train_20_percent-759,"request(player_perspective[first person], specifier[exhilarating])","I'm looking for a game from a first person perspective that is really exhilarating, is there one you would recommend to me?","[""I'm looking for a game from a first person perspective that is really exhilarating, is there one you would recommend to me?""]"
viggo-challenge_train_20_percent-760,request(specifier[upcoming]),Are there any upcoming games you're interested in?,"[""Are there any upcoming games you're interested in?""]"
viggo-challenge_train_20_percent-761,"request(genres[role-playing, text adventure], specifier[shortest])",What's the shortest RPG text adventure you know of? I'm looking for something quick.,"[""What's the shortest RPG text adventure you know of? I'm looking for something quick.""]"
viggo-challenge_train_20_percent-762,"request(release_year[2014], specifier[terrible])",What's a truly terrible game released in 2014 that you know of?,"[""What's a truly terrible game released in 2014 that you know of?""]"
viggo-challenge_train_20_percent-763,request(specifier[last]),What is the last game you played?,['What is the last game you played?']
viggo-challenge_train_20_percent-764,"request(genres[action, platformer, strategy], specifier[fun])",Have you played any fun action strategy platformers lately?,['Have you played any fun action strategy platformers lately?']
viggo-challenge_train_20_percent-765,request(specifier[addictive]),Are there any games you find really addictive?,['Are there any games you find really addictive?']
viggo-challenge_train_20_percent-766,"request(platforms[Xbox], specifier[easiest])",What's the easiest game you've played on the Xbox?,"[""What's the easiest game you've played on the Xbox?""]"
viggo-challenge_train_20_percent-767,"request(developer[Hazelight Studios], specifier[classic])",Did Hazelight Studios make any classic games?,['Did Hazelight Studios make any classic games?']
viggo-challenge_train_20_percent-768,request(specifier[oldest]),What's the oldest video game you ever played?,"[""What's the oldest video game you ever played?""]"
viggo-challenge_train_20_percent-769,request(specifier[annoying]),Have you ever played a game that you just found annoying?,['Have you ever played a game that you just found annoying?']
viggo-challenge_train_20_percent-770,"request(player_perspective[third person], specifier[dynamic])",What's your favorite dynamic third person game?,"[""What's your favorite dynamic third person game?""]"
viggo-challenge_train_20_percent-771,request(specifier[short]),What's a nice short game I could play tonight?,"[""What's a nice short game I could play tonight?""]"
viggo-challenge_train_20_percent-772,"request(has_multiplayer[yes], specifier[addictive])",Have you ever encountered a multiplayer game that was truly addictive?,['Have you ever encountered a multiplayer game that was truly addictive?']
viggo-challenge_train_20_percent-773,request_attribute(esrb[]),What is your favorite ESRB content rating?,['What is your favorite ESRB content rating?']
viggo-challenge_train_20_percent-774,request_attribute(genres[]),What video game genre is the best in your opinion?,['What video game genre is the best in your opinion?']
viggo-challenge_train_20_percent-775,request_attribute(developer[]),Who is your favorite game developer?,['Who is your favorite game developer?']
viggo-challenge_train_20_percent-776,request_attribute(platforms[]),What's your favorite platform for games?,"[""What's your favorite platform for games?""]"
viggo-challenge_train_20_percent-777,request_attribute(available_on_steam[]),Are games that are available on Steam more likely to make it into your game library?,['Are games that are available on Steam more likely to make it into your game library?']
viggo-challenge_train_20_percent-778,request_attribute(esrb[]),"If the ESRB rating of a game matters to you, which one do you normally go with?","['If the ESRB rating of a game matters to you, which one do you normally go with?']"
viggo-challenge_train_20_percent-779,request_attribute(esrb[]),Do you generally look at the ESRB content rating of a game before playing it?,['Do you generally look at the ESRB content rating of a game before playing it?']
viggo-challenge_train_20_percent-780,request_attribute(platforms[]),Which platform is your choice for gaming?,['Which platform is your choice for gaming?']
viggo-challenge_train_20_percent-781,request_attribute(has_mac_release[]),Do you play video games on the Mac OS?,['Do you play video games on the Mac OS?']
viggo-challenge_train_20_percent-782,request_attribute(release_year[]),Do you have a favorite release year for video games?,['Do you have a favorite release year for video games?']
viggo-challenge_train_20_percent-783,request_attribute(has_mac_release[]),Do you use Mac as a platform for your gaming?,['Do you use Mac as a platform for your gaming?']
viggo-challenge_train_20_percent-784,request_attribute(has_linux_release[]),Does it matter to you if you can play a game on a Linux OS?,['Does it matter to you if you can play a game on a Linux OS?']
viggo-challenge_train_20_percent-785,request_attribute(has_linux_release[]),Do you play games on Linux at all?,['Do you play games on Linux at all?']
viggo-challenge_train_20_percent-786,request_attribute(has_multiplayer[]),"Do you enjoy playing games in multiplayer, with other people?","['Do you enjoy playing games in multiplayer, with other people?']"
viggo-challenge_train_20_percent-787,request_attribute(has_mac_release[]),Do you think Mac is a better gaming platform than others?,['Do you think Mac is a better gaming platform than others?']
viggo-challenge_train_20_percent-788,request_attribute(release_year[]),Which year do you think was the best for games?,['Which year do you think was the best for games?']
viggo-challenge_train_20_percent-789,request_attribute(esrb[]),Is there a particular ESRB content rating a game must have for you to even consider it?,['Is there a particular ESRB content rating a game must have for you to even consider it?']
viggo-challenge_train_20_percent-790,request_attribute(developer[]),Do you have a preference for certain game developers?,['Do you have a preference for certain game developers?']
viggo-challenge_train_20_percent-791,request_attribute(esrb[]),"If the content rating is important to you, which ESRB label do you mostly like your games to have?","['If the content rating is important to you, which ESRB label do you mostly like your games to have?']"
viggo-challenge_train_20_percent-792,"request_explanation(developer[Square], rating[excellent], platforms[PC])",What do you find so incredible about Square's PC games?,"[""What do you find so incredible about Square's PC games?""]"
viggo-challenge_train_20_percent-793,"request_explanation(rating[poor], player_perspective[bird view], available_on_steam[yes])",What is it about the bird view perspective games released on Steam that makes you dislike them so much?,['What is it about the bird view perspective games released on Steam that makes you dislike them so much?']
viggo-challenge_train_20_percent-794,"request_explanation(rating[excellent], genres[action-adventure, shooter], player_perspective[third person])","I'm curious, what makes third person action-adventure shooters so special to you?","[""I'm curious, what makes third person action-adventure shooters so special to you?""]"
viggo-challenge_train_20_percent-795,"request_explanation(rating[good], player_perspective[third person])","So I've been wondering for a while now, what is it about third person games that makes you feel they're good?","[""So I've been wondering for a while now, what is it about third person games that makes you feel they're good?""]"
viggo-challenge_train_20_percent-796,"request_explanation(esrb[M (for Mature)], rating[excellent], genres[action-adventure, shooter])",Why do you think M rated action adventure shooters are so amazing?,['Why do you think M rated action adventure shooters are so amazing?']
