signature;file_name;formID;editorID;text_content;content_source;name;topic;quest;topLevelPath;additional_content;speaker
MESG;FalloutNV.esm;00068AA9;EndingBink9;Player Dies (Good) Bink for Ending Sequence (Plays if the player sacrifices himself/herself in the Project Purity chamber);DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [901] EndingBink9 [MESG:00068AA9];;
MESG;FalloutNV.esm;00068AA8;EndingBink8;Neutral Karma Bink for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [902] EndingBink8 [MESG:00068AA8];;
MESG;FalloutNV.esm;00068AA7;EndingBink7;Low Karma Bink 3 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [903] EndingBink7 [MESG:00068AA7];;
MESG;FalloutNV.esm;00068AA6;EndingBink6;Low Karma Bink 2 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [904] EndingBink6 [MESG:00068AA6];;
MESG;FalloutNV.esm;00068AA5;EndingBink5;Low Karma Bink 1 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [905] EndingBink5 [MESG:00068AA5];;
MESG;FalloutNV.esm;00068AA3;EndingBink4;High Karma Bink 3 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [906] EndingBink4 [MESG:00068AA3];;
MESG;FalloutNV.esm;00068AA2;EndingBink3;High Karma Bink 2 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [907] EndingBink3 [MESG:00068AA2];;
MESG;FalloutNV.esm;00068AA1;EndingBink2;High Karma Bink 1 for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [908] EndingBink2 [MESG:00068AA1];;
MESG;FalloutNV.esm;00068AA0;EndingBink1;Introduction Bink for Ending Sequence;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [909] EndingBink1 [MESG:00068AA0];;
MESG;FalloutNV.esm;00068A9B;MQ08FawkesDead;Fawkes has died.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [910] MQ08FawkesDead [MESG:00068A9B];;
MESG;FalloutNV.esm;000668B2;CGTutorialGrabSuccess;"Good job! Now &sUActnGrab; again to let go of the toy.";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [911] CGTutorialGrabSuccess [MESG:000668B2];;
MESG;FalloutNV.esm;00065710;CGTutorialTest2;"To move forward, &sUActnForward;, &sUActnBack; to move back. To move left, &sUActnSldleft;. To move right, &sUActnSldright;. The mouse turns you. To run, &sUActnRun;.";DESC - Description;Movement;;; \ [00] FalloutNV.esm \ [79] Message \ [912] CGTutorialTest2 [MESG:00065710];;
MESG;FalloutNV.esm;0006570F;CGTutorialTest1;"To jump up on the chair, &sUActnJump;.
";DESC - Description;Jumping;;; \ [00] FalloutNV.esm \ [79] Message \ [913] CGTutorialTest1 [MESG:0006570F];;
MESG;FalloutNV.esm;0006439A;CGTutorialJump;"To jump up on the chair, &sUActnJump;.
";DESC - Description;Jumping;;; \ [00] FalloutNV.esm \ [79] Message \ [914] CGTutorialJump [MESG:0006439A];;
MESG;FalloutNV.esm;00064399;CGTutorialMovementXBox;Use the left stick to move around. The right stick turns you.;DESC - Description;Movement;;; \ [00] FalloutNV.esm \ [79] Message \ [915] CGTutorialMovementXBox [MESG:00064399];;
MESG;FalloutNV.esm;00062747;AbilityWellRestedStartMsg;You are now Well Rested!;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [916] AbilityWellRestedStartMsg [MESG:00062747];;
MESG;FalloutNV.esm;00062746;AbilityWellRestedEndMsg;You are no longer Well Rested.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [917] AbilityWellRestedEndMsg [MESG:00062746];;
MESG;FalloutNV.esm;00060A49;DefaultDebugMSG;<DEBUG MSG> %.0f;DESC - Description;DEBUG MESSAGE;;; \ [00] FalloutNV.esm \ [79] Message \ [918] DefaultDebugMSG [MESG:00060A49];;
MESG;FalloutNV.esm;0005FCD2;TrapSensorDisarmMsg;You have successfully disarmed the motion sensor.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [919] TrapSensorDisarmMsg [MESG:0005FCD2];;
MESG;FalloutNV.esm;0005FCD1;TrapSensorDetectMsg;It appears that you can disarm this Motion Sensor and take the Microfusion Cell. ;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [920] TrapSensorDetectMsg [MESG:0005FCD1];Disarm the Motion Sensor.|Leave it alone.;
MESG;FalloutNV.esm;0005E8AF;MS09SchenzyDoorMessage;The door to Karen Schenzy's House is locked.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [921] MS09SchenzyDoorMessage [MESG:0005E8AF];Knock on the door.|Do nothing.;
MESG;FalloutNV.esm;0005E8AE;MS09EwersDoorMessage;The door to the Ewers's House is locked.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [922] MS09EwersDoorMessage [MESG:0005E8AE];Knock on the door.|Do nothing.;
MESG;FalloutNV.esm;0005CF94;CG04VaultExitMessage;Before you leave Vault 101 forever, you may revise your character.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [923] CG04VaultExitMessage [MESG:0005CF94];Edit Name|Edit Race/Sex|Edit S.P.E.C.I.A.L.|Edit Tag Skills|Finished - Exit Vault 101;
MESG;FalloutNV.esm;0005AD5C;CG00ChooseSexMessage;;;Choose sex;;; \ [00] FalloutNV.esm \ [79] Message \ [924] CG00ChooseSexMessage [MESG:0005AD5C];Boy|Girl;
MESG;FalloutNV.esm;0005A238;FFEU10RobotDestroyHighSkillMsg;"You remove every transistor related to ""basic operations."" This robot will never be fixed now.";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [925] FFEU10RobotDestroyHighSkillMsg [MESG:0005A238];;
MESG;FalloutNV.esm;0005A237;FFEU10RobotRepairedMsg;You reset the circuitry inside the robot. It should behave normally now.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [926] FFEU10RobotRepairedMsg [MESG:0005A237];;
MESG;FalloutNV.esm;0005A236;FFEU10RobotDestroyMsg;You destroy the robot's delicate circuitry.  ;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [927] FFEU10RobotDestroyMsg [MESG:0005A236];;
MESG;FalloutNV.esm;0005A235;FFEU10RobotFixMsg;This robot is stuck in a diagnostic loop. A little maintenance work should fix it.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [928] FFEU10RobotFixMsg [MESG:0005A235];Walk away and do nothing.|Rewire the diagnostic system.|Remove critical circuits to disable the robot.;
MESG;FalloutNV.esm;0005A234;FFEU10RobotLowSkillMsg;You must have a Repair skill of at least 40 to try and fix this robot.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [929] FFEU10RobotLowSkillMsg [MESG:0005A234];Leave the robot alone.|Destroy the robot.;
MESG;FalloutNV.esm;00000180;HelpTerminal;UNUSED;DESC - Description;Computers;;; \ [00] FalloutNV.esm \ [79] Message \ [930] HelpTerminal [MESG:00000180];;
MESG;FalloutNV.esm;0000017F;HelpBarter;"The Barter screen allows you to trade, buy or sell items. The types of items that can be traded, bought, or sold depend on the person you're trading with. The prices you get for buying or selling depend on your Barter skill. 

To Barter, simply select an item and move it from your inventory into the other person's (if you want to sell or trade one of your own items) or from the other person's inventory into your own (if you want to buy or trade for one of their items).

As items are moved back and forth, caps will also be automatically moved between both parties. This is represented by the large ""caps"" arrow in the middle. 

If the arrow is darkened, it means one of you doesn't have enough caps to complete the transaction. You cannot accept the barter if you don't have enough caps. But you can accept it if the other person doesn't have enough, but at this point, you are giving items away for free.";DESC - Description;Barter;;; \ [00] FalloutNV.esm \ [79] Message \ [931] HelpBarter [MESG:0000017F];;
MESG;FalloutNV.esm;0000017E;HelpContainer;UNUSED;DESC - Description;Containers;;; \ [00] FalloutNV.esm \ [79] Message \ [932] HelpContainer [MESG:0000017E];;
MESG;FalloutNV.esm;0000017D;HelpVATS;"Welcome to the Vault-Tec Assisted Targeting System, or V.A.T.S. 

V.A.T.S. displays the chance you will hit, along with the condition of each body part.

&sMouseLeftButton;: Attack your target
&sMouseRightButton;: Cancel an attack
&sKBE;: Accept your actions

Left click on the left or right arrows to switch to a new target.

The number of attacks you can make is limited by your Action Points.";DESC - Description;V.A.T.S.;;; \ [00] FalloutNV.esm \ [79] Message \ [933] HelpVATS [MESG:0000017D];;
MESG;FalloutNV.esm;0000017C;HelpLockpicking;"&-sUActnForward;&-sUActnBack;&-sUActnSldleft;&-sUActnSldright;: Apply torque with the screwdriver
Mouse: Rotate the bobby pin
&sKBF;: Force Lock

When torque is applied, the closer the bobby pin is to the correct position, or ""sweet spot,"" the more the lock will rotate before the bobby pin breaks. Only when the bobby pin is in the correct position will the lock rotate fully, and open.

You can also try to open a lock by forcing it, but if you fail the lock will be permanently broken and can only be opened with a key.";DESC - Description;Lockpicking;;; \ [00] FalloutNV.esm \ [79] Message \ [934] HelpLockpicking [MESG:0000017C];;
MESG;FalloutNV.esm;0000017B;HelpHacking;"Some terminals are protected, and can't be accessed without a password. If your Science skill is high enough, you can attempt to hack the terminal.

Selecting the correct password will grant you access. If your guess is incorrect, you will be shown how many letters match the correct password, and in the correct location.

You have 4 tries to guess correctly. If you fail, the terminal will remain inaccessible until you own the password. You can exit hacking at any time and try again. However, exiting the terminal will force its security to reset, delaying your ability to start hacking again.";DESC - Description;Hacking;;; \ [00] FalloutNV.esm \ [79] Message \ [935] HelpHacking [MESG:0000017B];;
MESG;FalloutNV.esm;00000179;HelpDialogue;"When in dialogue with a character, simply select the response that seems most appropriate to the situation... and be prepared for the character you're talking with to react accordingly.

Occasionally, you will be presented with a Speech Challenge. A Speech Challenge is a response preceded by the word ""Speech"" and the percentage chance of success; the higher your Speech skill, the greater the chance of success.

Succeed in a Speech Challenge, and you'll achieve the results indicated by the response. Fail a Speech Challenge, and future Speech Challenges with that character will be lowered.

You may also be presented with responses preceded by a certain Attribute or Skill, like [Strength] or [Science]. These responses are only visible if you have the minimum required value in the Attribute or Skill. So, there is never a percentage associated with these responses, because there is no way to ""fail"" them -- selecting a special Attribute or Skill response is always to your benefit.";DESC - Description;Dialogue;;; \ [00] FalloutNV.esm \ [79] Message \ [936] HelpDialogue [MESG:00000179];;
MESG;FalloutNV.esm;00000178;HelpLeveling;"When you reach the required number of Experience Points, you will level up automatically, so long as you're not in combat.

Every time you level up, your Health increases, and you gain Skill Points to assign to your skills. You will also gain a new perk every other level.";DESC - Description;Leveling;;; \ [00] FalloutNV.esm \ [79] Message \ [937] HelpLeveling [MESG:00000178];;
MESG;FalloutNV.esm;00000177;HelpChargenRace;UNUSED;DESC - Description;Race;;; \ [00] FalloutNV.esm \ [79] Message \ [938] HelpChargenRace [MESG:00000177];;
MESG;FalloutNV.esm;00000176;HelpChargenTagSkills;UNUSED;DESC - Description;Tag Skills;;; \ [00] FalloutNV.esm \ [79] Message \ [939] HelpChargenTagSkills [MESG:00000176];;
MESG;FalloutNV.esm;0000016E;HelpPipBoyRepair;UNUSED;DESC - Description;Repairing;;; \ [00] FalloutNV.esm \ [79] Message \ [940] HelpPipBoyRepair [MESG:0000016E];;
MESG;FalloutNV.esm;0000016D;HelpPipBoyItems;"An item's condition affects how well the item works, as well as its value. Weapons of lower condition will do less damage, and jam more frequently. Armor of lower condition will offer less Damage Resistance.

You can repair items in your Pip-Boy by selecting Repair on the item. You can only do this if you have similar items to use for parts. Whatever item you choose to repair with will be scrapped completely. 

The degree to which damaged items can be repaired is dependent on your Repair skill.";DESC - Description;Repairing;;; \ [00] FalloutNV.esm \ [79] Message \ [941] HelpPipBoyItems [MESG:0000016D];;
MESG;FalloutNV.esm;000573BC;FFDCzDCint11bNote;"On the skeleton, you find a note that reads: ""Dear World, Fuck you. Love, JE""
	
	";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [942] FFDCzDCint11bNote [MESG:000573BC];;
MESG;FalloutNV.esm;0003FC97;TrapLaserEnabled;The Laser Tripwire Emitter has been armed.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [943] TrapLaserEnabled [MESG:0003FC97];;
MESG;FalloutNV.esm;0003FC96;TrapLaserDisabled;The Laser Tripwire Emitter has been disarmed.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [944] TrapLaserDisabled [MESG:0003FC96];;
MESG;FalloutNV.esm;0003FC95;TrapLaserDestroyed;The Laser Tripwire Emitter has been destroyed.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [945] TrapLaserDestroyed [MESG:0003FC95];;
MESG;FalloutNV.esm;0003FC94;TrapLaserOnDisarmDetectMsg;"This Laser Tripwire Emitter is armed.

(Repair %.0f or higher required) or

(Science %.0f or higher required)";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [946] TrapLaserOnDisarmDetectMsg [MESG:0003FC94];Leave it alone.|Disarm the Laser Tripwire Emitter.;
MESG;FalloutNV.esm;0003FC93;TrapLaserOnArmDetectMsg;"This Laser Tripwire Emitter is disarmed.

(Repair %.0f or higher required) or

(Science %.0f or higher required)";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [947] TrapLaserOnArmDetectMsg [MESG:0003FC93];Leave it alone.|Arm the Laser Tripwire Emitter.;
MESG;FalloutNV.esm;0003FC92;TrapLaserOffDisarmDetectMsg;"This Laser Tripwire Emitter is armed.

You could rig it to activate when the power is restored. With the power off, it is easier to manipulate this device.

(Repair %.0f or higher required) or

(Science %.0f or higher required)";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [948] TrapLaserOffDisarmDetectMsg [MESG:0003FC92];Leave it alone.|Disarm the Emitter.|Rig the Emitter.;
MESG;FalloutNV.esm;0003FC91;TrapLaserOffArmDetectMsg;"This Laser Tripwire Emitter is disarmed.

You could rig it to activate when the power is restored. With the power off, it is easier to manipulate this device.

(Repair %.0f or higher required) or

(Science %.0f or higher required)";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [949] TrapLaserOffArmDetectMsg [MESG:0003FC91];Leave it alone.|Arm the Emitter.|Rig the Emitter.;
MESG;FalloutNV.esm;0003FC90;TrapLowSkillLaserMsg;"You need a higher Repair or Science skill to interact with the emitter.

(Repair %.0f or higher required) or

(Science %.0f or higher required)";DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [950] TrapLowSkillLaserMsg [MESG:0003FC90];;
MESG;FalloutNV.esm;0003FC8F;TrapLaserRiggedMsg;The emitter has been rigged to activate when the power is turned on.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [951] TrapLaserRiggedMsg [MESG:0003FC8F];;
MESG;FalloutNV.esm;0003E878;TrapShotgunDetectMsg;It appears that you can disarm this rigged shotgun. ;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [952] TrapShotgunDetectMsg [MESG:0003E878];Leave it alone.|Disarm the rigged shotgun.;
MESG;FalloutNV.esm;000506D4;StatesmanHotel02ElevatorBrokenMsg;The elevator panel needs to be repaired in order to operate the elevator. ;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [953] StatesmanHotel02ElevatorBrokenMsg [MESG:000506D4];;
MESG;FalloutNV.esm;000506CF;StatesmanHotel02ElevatorSkillMsg;You examine the the broken elevator panel and conclude that it is possible to repair it.  Do you wish to repair it?;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [954] StatesmanHotel02ElevatorSkillMsg [MESG:000506CF];Repair the Elevator Panel|Leave it Alone;
MESG;FalloutNV.esm;000506CE;StatesmanHotel02ElevatorRepairMsg;You successfully repair the elevator panel.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [955] StatesmanHotel02ElevatorRepairMsg [MESG:000506CE];;
MESG;FalloutNV.esm;000506CD;StatesmanHotel02ElevatorLowSkillMsg;You lack the Repair skill needed to interact with the elevator panel (Repair %.0f or higher required).;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [956] StatesmanHotel02ElevatorLowSkillMsg [MESG:000506CD];;
MESG;FalloutNV.esm;0004BA59;MS03MirelurkObservationMsg;The observer can easily be hidden in the mass of eggs.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [957] MS03MirelurkObservationMsg [MESG:0004BA59];Leave the spawning ball alone.|Hide the observation device inside.;
MESG;FalloutNV.esm;0004BA58;MS03MainframeChangeMsg;The processor widget looks like it should fit neatly into this mainframe.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [958] MS03MainframeChangeMsg [MESG:0004BA58];Leave the mainframe alone.|Install the processor widget.;
MESG;FalloutNV.esm;0004BA57;MS03MainframeChange1Msg;You install the processor widget.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [959] MS03MainframeChange1Msg [MESG:0004BA57];;
MESG;FalloutNV.esm;0004BA56;MS03MainframeChange0Msg;You leave the mainframe alone.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [960] MS03MainframeChange0Msg [MESG:0004BA56];;
MESG;FalloutNV.esm;0004BA55;MS03MirelurkObservation1Msg;The observer is hidden in the spawning pod.;DESC - Description;;;; \ [00] FalloutNV.esm \ [79] Message \ [961] MS03MirelurkObservation1Msg [MESG:0004BA55];;
